ASIN,json_data,rating_type,created_at
B000VPPUEA,"{""id"": ""R233R9JBOV11X1"", ""title"": ""Very nice oil for the skin."", ""body"": ""This oil moisturize your skin, makes your skin glowy and shiny."", ""asin"": ""B000VPPUEA"", ""body_html"": ""<span>This oil moisturize your skin, makes your skin glowy and shiny.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R233R9JBOV11X1/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000VPPUEA"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on May 16, 2024"", ""utc"": ""2024-05-16T00:00:00.000Z""}, ""profile"": {""name"": ""Talecia"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AGSLFWPE6VJJSSDA47D22ZB6V2NA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AGSLFWPE6VJJSSDA47D22ZB6V2NA"", ""image"": ""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/c8aad338-49f5-4171-880d-cc0da3b9dddf._CR0,17.0,299,299_SX48_.jpg""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""2 Fl Oz (Pack of 1)""}, {""name"": ""Pattern Name"", ""value"": ""Oil""}], ""attributes_flat"": ""Size: 2 Fl Oz (Pack of 1), Pattern Name: Oil"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 10}",five_star,2024-06-19 17:42:58.000000 UTC
B000VPPUEA,"{""id"": ""R3FANUUYGM6QD"", ""title"": ""Surprisingly beneficial"", ""body"": ""I originally gave this a low rating and decided to come back and change it after giving this a second chance. I have horribly dry, acne prone skin, and didn't really see any benefit this product could offer when I was first recommended to try it. Now, after giving it a second chance, I can see why people love this stuff. Not only has it moisturized my skin, but it's helping with the appearance of my old acne marks and just makes my skin look healthier in general. There's also the added bonus that it hasn't seemed to cause any additional breakouts for me, which many products do. I will definitely buy this again."", ""asin"": ""B000VPPUEA"", ""body_html"": ""<span>I originally gave this a low rating and decided to come back and change it after giving this a second chance. I have horribly dry, acne prone skin, and didn't really see any benefit this product could offer when I was first recommended to try it. Now, after giving it a second chance, I can see why people love this stuff. Not only has it moisturized my skin, but it's helping with the appearance of my old acne marks and just makes my skin look healthier in general. There's also the added bonus that it hasn't seemed to cause any additional breakouts for me, which many products do. I will definitely buy this again.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R3FANUUYGM6QD/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000VPPUEA"", ""rating"": 4, ""date"": {""raw"": ""Reviewed in the United States on August 30, 2018"", ""utc"": ""2018-08-30T00:00:00.000Z""}, ""profile"": {""name"": ""Crystal"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AEWZ2Y4ZFPVUP5W2FGTRLNSEMEOQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AEWZ2Y4ZFPVUP5W2FGTRLNSEMEOQ""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""2 Fl Oz (Pack of 1)""}, {""name"": ""Pattern Name"", ""value"": ""Oil""}], ""attributes_flat"": ""Size: 2 Fl Oz (Pack of 1), Pattern Name: Oil"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 9}",four_star,2024-06-19 17:42:58.000000 UTC
B000VPPUEA,"{""id"": ""R1ZEY6VX8QNQLY"", ""title"": ""I use it on facial blemishes."", ""body"": ""I use it to treat facial blemishes. You can use this regularly on facial areas where blemishes tend to reoccur and new ones will be less noticeable from the start. It's not a miracle worker. I noticed improvement (fading) in 3-5 days, but it's an ongoing process of continuing to use the product to fade the blemishes. It also has improved the health of my facial skin overall."", ""asin"": ""B000VPPUEA"", ""body_html"": ""<span>I use it to treat facial blemishes. You can use this regularly on facial areas where blemishes tend to reoccur and new ones will be less noticeable from the start. It's not a miracle worker. I noticed improvement (fading) in 3-5 days, but it's an ongoing process of continuing to use the product to fade the blemishes. It also has improved the health of my facial skin overall.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1ZEY6VX8QNQLY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B000VPPUEA"", ""rating"": 4, ""date"": {""raw"": ""Reviewed in the United States on February 25, 2021"", ""utc"": ""2021-02-25T00:00:00.000Z""}, ""profile"": {""name"": ""Amazon Shopper"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AENKNIMFA2YUETLPDJ6K4D2IC7KA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AENKNIMFA2YUETLPDJ6K4D2IC7KA""}, ""vine_program"": false, ""verified_purchase"": true, ""attributes"": [{""name"": ""Size"", ""value"": ""2 Fl Oz (Pack of 1)""}, {""name"": ""Pattern Name"", ""value"": ""Oil""}], ""attributes_flat"": ""Size: 2 Fl Oz (Pack of 1), Pattern Name: Oil"", ""review_country"": ""us"", ""is_global_review"": false, ""position"": 10}",four_star,2024-06-19 17:42:58.000000 UTC
B005ALUJBY,"{""id"": ""RZ7XYOIF9HCGO"", ""title"": ""Works well"", ""body"": ""I love that these pills are dye-free. They are also easier to swallow. The liquigel formula appear to make me feel less tired and lethargic the next day, even after less than 8 hours of sleep."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>I love that these pills are dye-free. They are also easier to swallow.<br>The liquigel formula appear to make me feel less tired and lethargic the next day, even after less than 8 hours of sleep.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/RZ7XYOIF9HCGO/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on March 19, 2018"", ""utc"": ""2018-03-19T00:00:00.000Z""}, ""profile"": {""name"": ""mshumph"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AHK5TJV337BNQCBFKWSDMVXHICUQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AHK5TJV337BNQCBFKWSDMVXHICUQ""}, ""vine_program"": false, ""verified_purchase"": true, ""helpful_votes"": 2, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 1}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R2TL837K5UMJ1I"", ""title"": ""Good stuff to have on hand year round"", ""body"": ""Good stuff to have on hand year round. I never thought anyone had allergies in the winter time b/c everything is dead or dormant, no pollen etc. I was wrong, and glad I ordered this product."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>Good stuff to have on hand year round. I never thought anyone had allergies in the winter time b/c everything is dead or dormant, no pollen etc. I was wrong, and glad I ordered this product.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R2TL837K5UMJ1I/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on February 13, 2017"", ""utc"": ""2017-02-13T00:00:00.000Z""}, ""profile"": {""name"": ""Annie"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AHF3CU23PCVO7STPDKN4Z55RSGIA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AHF3CU23PCVO7STPDKN4Z55RSGIA"", ""image"": ""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/88e4427e-e8fe-468d-9b88-274a3478ff5c._CR0,0,193,193_SX48_.jpg""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 2}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R2Q499MM8HPYYV"", ""title"": ""Good Product: Dye Free For Food Allergy Sufferers"", ""body"": ""I feel silly reviewing Benedryl, but I particularly appreciate the dye free option. I take it often when I experience a food allergy crisis, and it has been a lifesaver. Literally. Breathing is good ."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>I feel silly reviewing Benedryl, but I particularly appreciate the dye free option. I take it often when I experience a food allergy crisis, and it has been a lifesaver. Literally. Breathing is good .</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R2Q499MM8HPYYV/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on September 30, 2017"", ""utc"": ""2017-09-30T00:00:00.000Z""}, ""profile"": {""name"": ""B.A. Wilson"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AECZKIFABIQ3YY3PGYBFQJXBPZSA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AECZKIFABIQ3YY3PGYBFQJXBPZSA"", ""image"": ""https://images-na.ssl-images-amazon.com/images/S/amazon-avatars-global/486e1b52-87be-4ab8-8baf-00e8d5600b5c._CR62,0,375,375_SX48_.jpg""}, ""vine_program"": false, ""verified_purchase"": true, ""helpful_votes"": 2, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 3}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R37IFLXSCBP6B6"", ""title"": ""Relief"", ""body"": ""Thank you for carrying this product! All my local stores no longer carry it. You would think the term dye free means there are people out there allergic to the dye normally used in regular Benadryl..... the answer is yes! Without dye free I can't take anything for an allergic reaction. Thanks for making life more comfortable when needed."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>Thank you for carrying this product! All my local stores no longer carry it.<br>You would think the term dye free means there are people out there allergic to the dye normally used in regular Benadryl..... the answer is yes!<br>Without dye free I can't take anything for an allergic reaction.<br>Thanks for making life more comfortable when needed.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R37IFLXSCBP6B6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on June 6, 2013"", ""utc"": ""2013-06-06T00:00:00.000Z""}, ""profile"": {""name"": ""Wicked Mainah"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AFH6YDNXPPSKOZV44OYTG7VHEE5Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AFH6YDNXPPSKOZV44OYTG7VHEE5Q"", ""image"": ""https://images-na.ssl-images-amazon.com/images/I/41EazeeX-7L._CR0,0,229,229_SX48_.jpg""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 4}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R23IXY83LUW9C6"", ""title"": ""Great Product!"", ""body"": ""I love the fact that this product is dye-free. Why consume unhealthy dyes if you don't have to? I occasionally use it to help me sleep better at night, expecially if I'm struggling with allergies or a cold. I always try to keep it on hand."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>I love the fact that this product is dye-free. Why consume unhealthy dyes if you don't have to? I occasionally use it to help me sleep better at night, expecially if I'm struggling with allergies or a cold. I always try to keep it on hand.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R23IXY83LUW9C6/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on November 29, 2014"", ""utc"": ""2014-11-29T00:00:00.000Z""}, ""profile"": {""name"": ""Lighthouse Keeper"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AHE5Z6M7KHHA5LGRB65EO37ODPRA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AHE5Z6M7KHHA5LGRB65EO37ODPRA""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 5}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R2NJ65MBVPGTTN"", ""title"": ""Relieves allergy symptoms and helps me Sleep"", ""body"": ""I have seasonal tree allergies and this helps with those symptoms. I frequently have insomnia, so I use this product to help me sleep from time to time and it works. I really like that this Benadryl is dye-free and contains minimal ingredients. The gel caps are small and easy to swallow. Great product!"", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>I have seasonal tree allergies and this helps with those symptoms. I frequently have insomnia, so I use this product to help me sleep from time to time and it works. I really like that this Benadryl is dye-free and contains minimal ingredients. The gel caps are small and easy to swallow. Great product!</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R2NJ65MBVPGTTN/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on June 1, 2014"", ""utc"": ""2014-06-01T00:00:00.000Z""}, ""profile"": {""name"": ""Sherried"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AGNSGXMPFCDY5M53GTKSSB73PILQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AGNSGXMPFCDY5M53GTKSSB73PILQ""}, ""vine_program"": false, ""verified_purchase"": true, ""helpful_votes"": 19, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 6}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R3UAG2FWQSZZ1R"", ""title"": ""Better than Rx"", ""body"": ""I suffer from random large painful hives that appear for no reason and without warning. I have found that the only thing that helps is this particular form of benadryl. I really think it is the best...and I also have rx allergy medication."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>I suffer from random large painful hives that appear for no reason and without warning. I have found that the only thing that helps is this particular form of benadryl. I really think it is the best...and I also have rx allergy medication.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R3UAG2FWQSZZ1R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on March 22, 2016"", ""utc"": ""2016-03-22T00:00:00.000Z""}, ""profile"": {""name"": ""Carol Wafer"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AH2TQFZN3DI5WTVT4RMZKAY6ZZSQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AH2TQFZN3DI5WTVT4RMZKAY6ZZSQ""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 7}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R3R5NYDBDIY2E4"", ""title"": ""Dye Free. Works great."", ""body"": ""I always need this product in my house just in case anyone has any allergic reactions. It works great. Dye free is a big plus. Recommend."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>I always need this product in my house just in case anyone has any allergic reactions. It works great. Dye free is a big plus. Recommend.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R3R5NYDBDIY2E4/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on March 11, 2018"", ""utc"": ""2018-03-11T00:00:00.000Z""}, ""profile"": {""name"": ""mommyofchristopher"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AGYARUOU42LQRJD3XH5ELDJ77NKQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AGYARUOU42LQRJD3XH5ELDJ77NKQ""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 8}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R19IEAYDTTEM6R"", ""title"": ""Love these pills"", ""body"": ""Love these pills. Fast acting , if you have allergies and itching, sneezing. You have to be careful because Benadryl will put you to sleep!"", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>Love these pills. Fast acting , if you have allergies and itching, sneezing. You have to be careful because Benadryl will put you to sleep!</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R19IEAYDTTEM6R/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on April 3, 2018"", ""utc"": ""2018-04-03T00:00:00.000Z""}, ""profile"": {""name"": ""C. HEN"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AFXYQN6YDN6JGJP5XHDEODHL3F2Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AFXYQN6YDN6JGJP5XHDEODHL3F2Q""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 9}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R2PLK39EA1ABZP"", ""title"": ""Product as described"", ""body"": ""Product as described"", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>Product as described</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R2PLK39EA1ABZP/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on March 22, 2021"", ""utc"": ""2021-03-22T00:00:00.000Z""}, ""profile"": {""name"": ""Scott"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AEHGDJB3R22TTN2S57HVYTCEM6LA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AEHGDJB3R22TTN2S57HVYTCEM6LA""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 10}",five_star,2024-06-19 17:59:41.000000 UTC
B005ALUJBY,"{""id"": ""R1NZPCWDK0V912"", ""title"": ""easy to get help from allergies"", ""body"": ""When my allergies prevent me from sleeping I know these will work quickly . Not only do allergies settle down but off to sleep I go."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>When my allergies prevent me from sleeping I know these will work quickly .<br>Not only do allergies settle down but off to sleep I go.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1NZPCWDK0V912/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on February 5, 2021"", ""utc"": ""2021-02-05T00:00:00.000Z""}, ""profile"": {""name"": ""marty kruppenbacher"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AHZI54QRIWD3AY52ZMDNJC62BOEA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AHZI54QRIWD3AY52ZMDNJC62BOEA""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 1}",five_star,2024-06-19 17:59:58.000000 UTC
B005ALUJBY,"{""id"": ""R1AXBHF6I0MFS0"", ""title"": ""Benadryl Liqui-Gels work great for me"", ""body"": ""Benadryl Liqui-Gels work great for me. They work fast and can last 8 to 12 hours, at least for me. This might vary for other users. One suggestion is check with your doctor to make sure it is safe with any other medication your taking or health conditions you might have.  I would recommend it with the one proviso of checking with your doctor like I said above."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>Benadryl Liqui-Gels work great for me. They work fast and can last 8 to 12 hours, at least for me. This might vary for other users. One suggestion is check with your doctor to make sure it is safe with any other medication your taking or health conditions you might have.<br><br>I would recommend it with the one proviso of checking with your doctor like I said above.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1AXBHF6I0MFS0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on August 18, 2015"", ""utc"": ""2015-08-18T00:00:00.000Z""}, ""profile"": {""name"": ""Jay Fredman"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AHIB7HGKKIF4WHALI5UBZLARMF4Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AHIB7HGKKIF4WHALI5UBZLARMF4Q""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 2}",five_star,2024-06-19 17:59:58.000000 UTC
B005ALUJBY,"{""id"": ""R1CS6MT8U3PT87"", ""title"": ""My wife loves this product"", ""body"": ""My wife had an itch that she could not shake! She told long baths, went for long walks only in the evening, and accepted advice from friends and foes on how to heal her from the itch. Nothing worked! Then her sister told her to take Benadryl and this product worked miracles. Her itching is completely healed. If you have an allergy condition or an itch condition try this product it may bring about the healing you are seeking."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>My wife had an itch that she could not shake! She told long baths, went for long walks only in the evening, and accepted advice from friends and foes on how to heal her from the itch. Nothing worked! Then her sister told her to take Benadryl and this product worked miracles. Her itching is completely healed. If you have an allergy condition or an itch condition try this product it may bring about the healing you are seeking.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R1CS6MT8U3PT87/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on October 16, 2012"", ""utc"": ""2012-10-16T00:00:00.000Z""}, ""profile"": {""name"": ""Darrell"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AGKQCSSJM5MR43DZ6WQTTOU3JTMA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AGKQCSSJM5MR43DZ6WQTTOU3JTMA""}, ""vine_program"": false, ""verified_purchase"": true, ""helpful_votes"": 5, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 3}",five_star,2024-06-19 17:59:58.000000 UTC
B005ALUJBY,"{""id"": ""R7B0NH4SM67G0"", ""title"": ""Thank goodness for Dye Free Benadryl"", ""body"": ""Our 17 year old has allergies and is allergic to dye and about 175 other things so this is perfect. He's been taking dye free benadryl since he was 6 months old so the Liqui-gels are perfect now that he's older and easier for him to carry than liquid. He can toss these in his gym bag, glove box or keep one in his wallet."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>Our 17 year old has allergies and is allergic to dye and about 175 other things so this is perfect. He's been taking dye free benadryl since he was 6 months old so the Liqui-gels are perfect now that he's older and easier for him to carry than liquid. He can toss these in his gym bag, glove box or keep one in his wallet.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R7B0NH4SM67G0/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on September 22, 2015"", ""utc"": ""2015-09-22T00:00:00.000Z""}, ""profile"": {""name"": ""Sharon W."", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AH5PYR6ZSCL47CEXS4JA4NNK2CYA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AH5PYR6ZSCL47CEXS4JA4NNK2CYA""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 4}",five_star,2024-06-19 17:59:58.000000 UTC
B005ALUJBY,"{""id"": ""R2VZQMXAIFWROI"", ""title"": ""Works"", ""body"": ""I purchased these for my mother to help prevent her hives. She says it helps."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>I purchased these for my mother to help prevent her hives. She says it helps.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R2VZQMXAIFWROI/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on April 9, 2021"", ""utc"": ""2021-04-09T00:00:00.000Z""}, ""profile"": {""name"": ""mssue"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AEV7QD5XRHGLB7FYX2HPQUTJ7ZPQ/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AEV7QD5XRHGLB7FYX2HPQUTJ7ZPQ""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 5}",five_star,2024-06-19 17:59:58.000000 UTC
B005ALUJBY,"{""id"": ""R3ROCVKHHUQALR"", ""title"": ""Simply the best allergy medicine"", ""body"": ""No additional (allergenic!) ingredients...jut pure clear Benadryl. I\u2019ve been buying it for years and it still works great."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>No additional (allergenic!) ingredients...jut pure clear Benadryl. I\u2019ve been buying it for years and it still works great.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R3ROCVKHHUQALR/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on January 15, 2021"", ""utc"": ""2021-01-15T00:00:00.000Z""}, ""profile"": {""name"": ""Julieosita"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AE5LOPCZ3JC2B2ETTF7J2HVCUS3Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AE5LOPCZ3JC2B2ETTF7J2HVCUS3Q""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 6}",five_star,2024-06-19 17:59:58.000000 UTC
B005ALUJBY,"{""id"": ""R2H3L6L6X8ZKEQ"", ""title"": ""Benadryl is still the best"", ""body"": ""Benadryl is still the best. It has been around for a long time and has maintained a good reputation as a safe and effective first line allergy relief product for children. I really like that they dont put dye in it. I carry it with the epi-pens prescribed for my six year old. I have used a lot of Benadryl and thankfully never had to use the epi-pens."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>Benadryl is still the best. It has been around for a long time and has maintained a good reputation as a safe and effective first line allergy relief product for children. I really like that they dont put dye in it. I carry it with the epi-pens prescribed for my six year old. I have used a lot of Benadryl and thankfully never had to use the epi-pens.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/R2H3L6L6X8ZKEQ/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on November 18, 2013"", ""utc"": ""2013-11-18T00:00:00.000Z""}, ""profile"": {""name"": ""fish wife"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AHW2ZNPSBWZHUFSC4SCYUJ6SLN6Q/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AHW2ZNPSBWZHUFSC4SCYUJ6SLN6Q""}, ""vine_program"": false, ""verified_purchase"": true, ""helpful_votes"": 2, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 7}",five_star,2024-06-19 17:59:58.000000 UTC
B005ALUJBY,"{""id"": ""RQFKCT54LXMWY"", ""title"": ""The product is fantastic - purchasing from Amazon was not"", ""body"": ""Here is where Amazon reviews are difficult. The product is fantastic - purchasing from Amazon was not.  Benadryl is a wonderful tool to combat allergic reactions. That they make a colorant-free version is fantastic.  The product that was shipped to me had an expiration date 6 months from the date I received it.  Buyer beware."", ""asin"": ""B005ALUJBY"", ""body_html"": ""<span>Here is where Amazon reviews are difficult. The product is fantastic - purchasing from Amazon was not.<br><br>Benadryl is a wonderful tool to combat allergic reactions.<br>That they make a colorant-free version is fantastic.<br><br>The product that was shipped to me had an expiration date 6 months from the date I received it.<br><br>Buyer beware.</span>"", ""link"": ""https://www.amazon.com/gp/customer-reviews/RQFKCT54LXMWY/ref=cm_cr_arp_d_rvw_ttl?ie=UTF8&ASIN=B005ALUJBY"", ""rating"": 5, ""date"": {""raw"": ""Reviewed in the United States on March 9, 2016"", ""utc"": ""2016-03-09T00:00:00.000Z""}, ""profile"": {""name"": ""jackifus"", ""link"": ""https://www.amazon.com/gp/profile/amzn1.account.AEBCWCAFS7R4W6NUBWCN35LKLAPA/ref=cm_cr_arp_d_gw_btm?ie=UTF8"", ""id"": ""AEBCWCAFS7R4W6NUBWCN35LKLAPA""}, ""vine_program"": false, ""verified_purchase"": true, ""review_country"": ""us"", ""is_global_review"": false, ""position"": 8}",five_star,2024-06-19 17:59:58.000000 UTC
